created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2025-10-27T23:20:08+00:00,3053,484,722,26.40,59.50,482,1,,,,
2025-10-27T23:20:25+00:00,3054,459,676,28.80,46.30,745,1,,,,
2025-10-27T23:20:41+00:00,3055,617,550,23.10,54.60,484,1,,,,
2025-10-27T23:20:58+00:00,3056,603,562,19.70,47.60,587,1,,,,
2025-10-27T23:21:15+00:00,3057,733,685,21.90,68.40,296,1,,,,
2025-10-27T23:21:31+00:00,3058,533,645,21.80,65.20,222,1,,,,
2025-10-27T23:21:48+00:00,3059,557,663,19.20,68.90,554,1,,,,
2025-10-27T23:22:04+00:00,3060,749,605,28.90,72.60,737,1,,,,
2025-10-27T23:22:21+00:00,3061,527,721,23.90,43.90,593,1,,,,
2025-10-27T23:22:37+00:00,3062,480,517,24.30,59.70,870,0,,,,
2025-10-27T23:22:54+00:00,3063,649,525,22.70,68.20,584,1,,,,
2025-10-27T23:23:10+00:00,3064,463,659,27.20,67.30,523,1,,,,
2025-10-27T23:23:27+00:00,3065,451,531,18.50,72.90,825,0,,,,
2025-10-27T23:23:43+00:00,3066,698,562,29.50,54.70,769,1,,,,
2025-10-27T23:24:00+00:00,3067,650,594,25.00,61.80,411,1,,,,
2025-10-27T23:24:16+00:00,3068,593,469,26.60,48.30,797,0,,,,
2025-10-27T23:24:33+00:00,3069,504,487,27.90,48.70,208,0,,,,
2025-10-27T23:24:49+00:00,3070,722,714,19.30,36.20,495,1,,,,
2025-10-27T23:25:06+00:00,3071,726,713,20.20,54.90,513,1,,,,
2025-10-27T23:25:22+00:00,3072,716,613,27.80,49.60,710,1,,,,
2025-10-27T23:25:38+00:00,3073,716,577,28.50,53.60,782,1,,,,
2025-10-27T23:25:55+00:00,3074,631,707,20.40,35.50,283,1,,,,
2025-10-27T23:26:12+00:00,3075,503,474,19.30,54.40,260,0,,,,
2025-10-27T23:26:28+00:00,3076,646,666,24.40,47.20,751,1,,,,
2025-10-27T23:26:45+00:00,3077,719,674,22.30,52.40,531,1,,,,
2025-10-27T23:27:02+00:00,3078,565,504,26.80,58.50,351,0,,,,
2025-10-27T23:27:18+00:00,3079,513,632,26.40,49.60,591,1,,,,
2025-10-27T23:27:35+00:00,3080,549,739,19.20,68.50,867,1,,,,
2025-10-27T23:27:51+00:00,3081,535,471,22.70,35.20,391,0,,,,
2025-10-27T23:28:08+00:00,3082,630,621,29.80,52.80,463,1,,,,
2025-10-27T23:28:24+00:00,3083,519,600,25.20,44.40,839,0,,,,
2025-10-27T23:28:41+00:00,3084,736,617,23.30,62.70,880,1,,,,
2025-10-27T23:28:57+00:00,3085,591,595,21.10,59.80,248,0,,,,
2025-10-27T23:29:14+00:00,3086,468,632,21.00,73.60,316,1,,,,
2025-10-27T23:29:30+00:00,3087,498,555,20.10,59.80,541,0,,,,
2025-10-27T23:29:46+00:00,3088,689,595,24.70,66.80,538,1,,,,
2025-10-27T23:30:03+00:00,3089,547,517,20.20,39.40,250,0,,,,
2025-10-27T23:30:19+00:00,3090,483,483,26.30,62.20,631,0,,,,
2025-10-27T23:30:36+00:00,3091,567,708,23.00,63.50,493,1,,,,
2025-10-27T23:30:52+00:00,3092,564,550,20.20,61.40,859,0,,,,
2025-10-27T23:31:08+00:00,3093,594,727,20.80,56.80,476,1,,,,
2025-10-27T23:31:25+00:00,3094,498,498,27.50,44.20,472,0,,,,
2025-10-27T23:31:41+00:00,3095,609,442,26.30,69.80,748,1,,,,
2025-10-27T23:31:58+00:00,3096,684,545,21.20,50.00,318,1,,,,
2025-10-27T23:32:15+00:00,3097,651,528,27.10,60.10,638,1,,,,
2025-10-27T23:32:32+00:00,3098,535,511,26.80,53.10,502,0,,,,
2025-10-27T23:32:48+00:00,3099,514,493,24.00,37.00,830,0,,,,
2025-10-27T23:33:05+00:00,3100,552,548,23.50,69.60,880,0,,,,
2025-10-27T23:33:21+00:00,3101,633,724,25.60,49.90,491,1,,,,
2025-10-27T23:33:38+00:00,3102,605,536,25.00,50.20,206,1,,,,
2025-10-27T23:33:54+00:00,3103,607,599,20.30,59.20,443,1,,,,
2025-10-27T23:34:10+00:00,3104,485,636,25.60,66.70,634,1,,,,
2025-10-27T23:34:27+00:00,3105,474,661,25.90,37.90,880,1,,,,
2025-10-27T23:34:43+00:00,3106,559,436,20.20,49.00,643,0,,,,
2025-10-27T23:35:00+00:00,3107,467,461,23.10,53.50,327,0,,,,
2025-10-27T23:35:16+00:00,3108,535,583,25.20,36.50,295,0,,,,
2025-10-27T23:35:33+00:00,3109,692,537,29.20,45.20,394,1,,,,
2025-10-27T23:35:49+00:00,3110,667,476,19.80,49.70,412,1,,,,
2025-10-27T23:36:06+00:00,3111,675,606,22.60,53.20,265,1,,,,
2025-10-27T23:36:22+00:00,3112,702,630,27.60,69.50,826,1,,,,
2025-10-27T23:36:39+00:00,3113,486,609,24.10,55.50,488,1,,,,
2025-10-27T23:36:55+00:00,3114,587,450,20.90,74.20,641,0,,,,
2025-10-27T23:37:12+00:00,3115,500,556,26.80,43.80,857,0,,,,
2025-10-27T23:37:28+00:00,3116,567,706,24.60,40.30,450,1,,,,
2025-10-27T23:37:46+00:00,3117,613,488,25.90,45.90,691,1,,,,
2025-10-27T23:38:02+00:00,3118,563,682,19.90,48.30,433,1,,,,
2025-10-27T23:38:18+00:00,3119,695,730,28.10,45.00,506,1,,,,
2025-10-27T23:38:35+00:00,3120,538,553,29.30,45.40,887,0,,,,
2025-10-27T23:38:51+00:00,3121,532,574,18.90,67.30,858,0,,,,
2025-10-27T23:39:08+00:00,3122,713,554,22.90,52.30,487,1,,,,
2025-10-27T23:39:24+00:00,3123,626,449,20.20,40.40,420,1,,,,
2025-10-27T23:39:41+00:00,3124,461,671,19.30,63.20,598,1,,,,
2025-10-27T23:39:57+00:00,3125,535,450,22.50,49.90,339,0,,,,
2025-10-27T23:40:14+00:00,3126,517,707,23.10,63.60,444,1,,,,
2025-10-27T23:40:30+00:00,3127,531,554,21.00,51.00,748,0,,,,
2025-10-27T23:40:47+00:00,3128,461,533,23.20,68.50,266,0,,,,
2025-10-27T23:41:03+00:00,3129,603,697,27.40,59.80,386,1,,,,
2025-10-27T23:41:20+00:00,3130,598,723,24.10,70.20,623,1,,,,
2025-10-27T23:41:36+00:00,3131,522,682,26.20,61.70,777,1,,,,
2025-10-27T23:41:52+00:00,3132,555,599,19.90,57.60,381,0,,,,
2025-10-27T23:42:09+00:00,3133,475,524,26.90,44.20,585,0,,,,
2025-10-27T23:42:25+00:00,3134,537,624,29.30,71.10,684,1,,,,
2025-10-27T23:42:42+00:00,3135,615,715,19.30,58.40,346,1,,,,
2025-10-27T23:42:58+00:00,3136,521,723,23.10,36.40,624,1,,,,
2025-10-27T23:43:16+00:00,3137,497,626,19.80,38.40,885,1,,,,
2025-10-27T23:43:32+00:00,3138,675,726,29.20,50.50,875,1,,,,
2025-10-27T23:43:49+00:00,3139,592,644,18.80,57.90,570,1,,,,
2025-10-27T23:44:05+00:00,3140,532,524,26.00,36.90,839,0,,,,
2025-10-27T23:44:22+00:00,3141,580,492,28.10,68.90,235,0,,,,
2025-10-27T23:44:38+00:00,3142,710,660,26.40,42.30,872,1,,,,
2025-10-27T23:44:55+00:00,3143,594,542,21.50,38.00,316,0,,,,
2025-10-27T23:45:11+00:00,3144,670,718,19.60,46.90,478,1,,,,
2025-10-27T23:45:28+00:00,3145,580,499,29.10,57.00,868,0,,,,
2025-10-27T23:45:44+00:00,3146,698,649,18.80,59.00,491,1,,,,
2025-10-27T23:46:01+00:00,3147,591,430,19.50,38.40,878,0,,,,
2025-10-27T23:46:17+00:00,3148,746,730,24.60,72.90,576,1,,,,
2025-10-27T23:46:34+00:00,3149,746,445,26.20,49.30,786,1,,,,
2025-10-27T23:46:50+00:00,3150,541,531,21.00,49.10,811,0,,,,
2025-10-27T23:47:07+00:00,3151,598,435,26.40,41.20,711,0,,,,
2025-10-27T23:47:23+00:00,3152,612,570,27.90,66.10,439,1,,,,
2025-10-27T23:47:40+00:00,3153,591,592,18.90,49.80,578,0,,,,
2025-10-27T23:47:56+00:00,3154,526,645,20.80,68.90,529,1,,,,
2025-10-27T23:48:13+00:00,3155,712,702,21.40,57.10,806,1,,,,
2025-10-27T23:48:29+00:00,3156,673,650,21.10,61.50,782,1,,,,
2025-10-27T23:48:46+00:00,3157,587,666,20.00,38.00,569,1,,,,
2025-10-27T23:49:03+00:00,3158,647,463,21.60,67.70,768,1,,,,
2025-10-27T23:49:19+00:00,3159,460,527,27.90,49.10,738,0,,,,
2025-10-27T23:49:36+00:00,3160,587,728,29.00,70.20,432,1,,,,
2025-10-27T23:49:52+00:00,3161,489,645,21.30,59.50,264,1,,,,
2025-10-27T23:50:09+00:00,3162,651,526,26.80,36.10,887,1,,,,
2025-10-27T23:50:25+00:00,3163,709,522,20.10,47.50,753,1,,,,
2025-10-27T23:50:42+00:00,3164,474,471,26.50,55.60,557,0,,,,
2025-10-27T23:50:58+00:00,3165,568,530,18.00,59.30,716,0,,,,
2025-10-27T23:51:15+00:00,3166,638,704,25.40,70.50,558,1,,,,
2025-10-27T23:51:31+00:00,3167,565,560,20.20,53.60,246,0,,,,
2025-10-27T23:51:48+00:00,3168,497,634,18.00,67.90,228,1,,,,
2025-10-27T23:52:04+00:00,3169,607,463,27.70,39.80,228,1,,,,
2025-10-27T23:52:21+00:00,3170,496,464,28.90,47.80,472,0,,,,
2025-10-27T23:52:37+00:00,3171,627,643,22.50,56.20,741,1,,,,
2025-10-27T23:52:54+00:00,3172,694,556,28.60,58.10,505,1,,,,
2025-10-27T23:53:10+00:00,3173,465,503,22.50,64.70,631,0,,,,
2025-10-27T23:53:26+00:00,3174,733,622,29.50,66.30,212,1,,,,
2025-10-27T23:53:43+00:00,3175,741,584,20.10,47.80,283,1,,,,
2025-10-27T23:54:00+00:00,3176,675,489,18.10,53.00,774,1,,,,
2025-10-27T23:54:17+00:00,3177,544,621,25.90,39.10,249,1,,,,
2025-10-27T23:54:33+00:00,3178,479,430,18.20,50.30,583,0,,,,
2025-10-27T23:54:50+00:00,3179,724,463,23.70,52.20,813,1,,,,
2025-10-27T23:55:06+00:00,3180,722,455,25.50,35.40,550,1,,,,
2025-10-27T23:55:23+00:00,3181,675,648,29.30,62.00,507,1,,,,
2025-10-27T23:55:39+00:00,3182,688,669,24.70,41.10,405,1,,,,
2025-10-27T23:55:56+00:00,3183,485,548,18.50,68.90,781,0,,,,
2025-10-27T23:56:12+00:00,3184,721,635,19.60,63.80,511,1,,,,
2025-10-27T23:56:29+00:00,3185,672,545,23.60,62.90,547,1,,,,
2025-10-27T23:56:47+00:00,3186,549,597,18.60,47.10,749,0,,,,
2025-10-27T23:57:03+00:00,3187,518,672,23.60,56.00,591,1,,,,
2025-10-27T23:57:20+00:00,3188,565,698,23.30,63.50,527,1,,,,
2025-10-27T23:57:36+00:00,3189,693,537,24.50,42.40,383,1,,,,
2025-10-27T23:57:53+00:00,3190,489,739,19.00,35.60,673,1,,,,
2025-10-27T23:58:09+00:00,3191,549,541,26.80,69.40,493,0,,,,
2025-10-27T23:58:26+00:00,3192,643,535,29.00,69.10,879,1,,,,
2025-10-27T23:58:42+00:00,3193,624,539,19.60,55.40,673,1,,,,
2025-10-27T23:58:59+00:00,3194,708,523,28.10,39.20,336,1,,,,
2025-10-27T23:59:15+00:00,3195,564,529,21.10,68.90,399,0,,,,
2025-10-27T23:59:32+00:00,3196,540,597,20.10,61.80,459,0,,,,
2025-10-27T23:59:48+00:00,3197,745,715,18.80,62.80,474,1,,,,
2025-10-28T00:00:05+00:00,3198,510,591,28.90,72.20,411,0,,,,
2025-10-28T00:00:21+00:00,3199,711,476,23.40,36.90,815,1,,,,
2025-10-28T00:00:38+00:00,3200,593,615,26.90,63.40,634,1,,,,
2025-10-28T00:00:54+00:00,3201,626,525,22.70,37.20,823,1,,,,
2025-10-28T00:01:11+00:00,3202,700,568,18.50,43.80,250,1,,,,
2025-10-28T00:01:27+00:00,3203,730,473,23.70,66.90,425,1,,,,
2025-10-28T00:01:44+00:00,3204,668,476,28.80,73.90,355,1,,,,
2025-10-28T00:02:00+00:00,3205,605,736,24.40,41.10,202,1,,,,
2025-10-28T00:02:17+00:00,3206,711,444,20.80,70.10,865,1,,,,
2025-10-28T00:02:34+00:00,3207,615,545,22.40,73.10,885,1,,,,
2025-10-28T00:02:50+00:00,3208,665,590,24.50,72.00,589,1,,,,
2025-10-28T00:03:07+00:00,3209,534,518,25.20,50.00,673,0,,,,
2025-10-28T00:03:23+00:00,3210,692,686,20.80,58.80,356,1,,,,
2025-10-28T00:03:40+00:00,3211,459,621,22.80,73.50,326,1,,,,
2025-10-28T00:03:56+00:00,3212,687,610,28.40,65.80,680,1,,,,
2025-10-28T00:04:12+00:00,3213,735,594,29.10,46.50,574,1,,,,
2025-10-28T00:04:29+00:00,3214,711,550,21.70,42.10,260,1,,,,
2025-10-28T00:04:46+00:00,3215,518,432,21.40,66.20,670,0,,,,
2025-10-28T00:05:02+00:00,3216,631,725,22.40,74.90,231,1,,,,
2025-10-28T00:05:19+00:00,3217,733,450,25.70,68.00,511,1,,,,
2025-10-28T00:05:35+00:00,3218,632,438,25.20,56.20,713,1,,,,
2025-10-28T00:05:52+00:00,3219,585,434,29.50,73.10,708,0,,,,
2025-10-28T00:06:08+00:00,3220,566,566,18.90,56.20,411,0,,,,
2025-10-28T00:06:25+00:00,3221,724,543,19.00,65.60,203,1,,,,
2025-10-28T00:06:42+00:00,3222,602,533,23.60,57.00,838,1,,,,
2025-10-28T00:06:58+00:00,3223,462,462,25.30,38.10,597,0,,,,
2025-10-28T00:07:36+00:00,3224,646,459,20.10,67.10,747,1,,,,
2025-10-28T00:07:52+00:00,3225,471,661,18.20,65.10,200,1,,,,
2025-10-28T00:08:09+00:00,3226,493,548,20.10,63.60,248,0,,,,
2025-10-28T00:08:26+00:00,3227,670,599,29.80,63.80,519,1,,,,
2025-10-28T00:08:43+00:00,3228,650,614,29.30,63.70,290,1,,,,
2025-10-28T00:08:59+00:00,3229,527,465,22.90,55.60,759,0,,,,
2025-10-28T00:09:19+00:00,3230,594,545,25.40,51.80,675,0,,,,
2025-10-28T00:09:39+00:00,3231,605,551,22.10,51.80,460,1,,,,
2025-10-28T00:10:23+00:00,3232,660,596,27.80,59.80,804,1,,,,
2025-10-28T00:11:01+00:00,3233,685,732,18.20,65.60,449,1,,,,
2025-10-28T00:11:20+00:00,3234,607,692,23.50,68.20,335,1,,,,
2025-10-28T00:11:37+00:00,3235,602,516,18.20,57.10,848,1,,,,
2025-10-28T00:11:54+00:00,3236,595,577,28.60,73.20,891,0,,,,
2025-10-28T00:12:11+00:00,3237,737,616,21.40,71.40,658,1,,,,
2025-10-28T00:12:28+00:00,3238,657,734,27.70,68.90,639,1,,,,
2025-10-28T00:12:44+00:00,3239,657,671,25.20,63.50,511,1,,,,
2025-10-28T00:13:04+00:00,3240,461,626,24.60,58.50,847,1,,,,
2025-10-28T00:13:20+00:00,3241,659,482,21.10,63.30,309,1,,,,
2025-10-28T00:13:37+00:00,3242,537,639,22.10,39.40,876,1,,,,
2025-10-28T00:13:53+00:00,3243,553,539,24.20,56.80,228,0,,,,
2025-10-28T00:14:10+00:00,3244,476,710,18.40,40.60,383,1,,,,
2025-10-28T00:14:26+00:00,3245,595,562,21.60,72.30,667,0,,,,
2025-10-28T00:14:43+00:00,3246,605,435,27.40,37.90,825,1,,,,
2025-10-28T00:15:00+00:00,3247,526,596,24.80,74.60,267,0,,,,
2025-10-28T00:15:16+00:00,3248,609,653,22.30,56.30,422,1,,,,
2025-10-28T00:15:33+00:00,3249,524,557,24.10,69.10,820,0,,,,
2025-10-28T00:15:52+00:00,3250,604,731,21.60,66.20,689,1,,,,
2025-10-28T00:16:09+00:00,3251,516,559,25.60,71.30,661,0,,,,
2025-10-28T00:16:26+00:00,3252,590,441,25.40,49.10,339,0,,,,
2025-10-28T00:16:42+00:00,3253,676,550,26.60,56.50,669,1,,,,
2025-10-28T00:16:58+00:00,3254,503,638,23.90,45.40,561,1,,,,
2025-10-28T00:17:15+00:00,3255,455,460,21.10,54.50,349,0,,,,
2025-10-28T00:17:32+00:00,3256,538,468,19.50,50.20,349,0,,,,
2025-10-28T00:17:48+00:00,3257,605,572,21.60,56.60,210,1,,,,
2025-10-28T00:18:05+00:00,3258,577,546,19.40,58.70,785,0,,,,
2025-10-28T00:18:21+00:00,3259,460,492,26.50,48.50,309,0,,,,
2025-10-28T00:18:38+00:00,3260,539,512,20.40,55.30,885,0,,,,
2025-10-28T00:18:54+00:00,3261,620,660,27.10,35.50,639,1,,,,
2025-10-28T00:19:11+00:00,3262,557,549,18.80,35.30,547,0,,,,
2025-10-28T00:19:27+00:00,3263,621,488,28.60,44.40,398,1,,,,
2025-10-28T00:19:44+00:00,3264,525,585,29.50,73.60,514,0,,,,
2025-10-28T00:20:00+00:00,3265,641,534,26.20,46.80,578,1,,,,
2025-10-28T00:20:17+00:00,3266,482,656,24.20,35.10,827,1,,,,
2025-10-28T00:20:35+00:00,3267,626,437,26.80,70.20,773,1,,,,
2025-10-28T00:20:51+00:00,3268,565,684,28.40,39.90,321,1,,,,
2025-10-28T00:21:08+00:00,3269,740,558,24.70,50.80,328,1,,,,
2025-10-28T00:21:24+00:00,3270,614,592,22.30,59.30,403,1,,,,
2025-10-28T00:21:40+00:00,3271,464,653,29.90,67.60,807,1,,,,
2025-10-28T00:21:57+00:00,3272,579,576,22.90,66.50,762,0,,,,
2025-10-28T00:22:14+00:00,3273,487,466,22.30,55.10,330,0,,,,
2025-10-28T00:22:30+00:00,3274,740,447,27.30,35.90,437,1,,,,
2025-10-28T00:22:47+00:00,3275,474,645,21.10,57.50,493,1,,,,
2025-10-28T00:23:04+00:00,3276,677,478,25.90,54.00,473,1,,,,
2025-10-28T00:23:21+00:00,3277,670,476,20.50,62.90,743,1,,,,
2025-10-28T00:23:37+00:00,3278,718,552,21.90,65.90,365,1,,,,
2025-10-28T00:23:54+00:00,3279,621,561,19.50,58.20,399,1,,,,
2025-10-28T00:24:12+00:00,3280,551,566,27.90,51.20,515,0,,,,
2025-10-28T00:24:28+00:00,3281,517,538,23.50,53.90,635,0,,,,
2025-10-28T00:24:45+00:00,3282,471,657,23.60,41.40,377,1,,,,
2025-10-28T00:25:01+00:00,3283,652,507,29.80,35.30,236,1,,,,
2025-10-28T00:25:19+00:00,3284,732,580,26.50,73.90,794,1,,,,
2025-10-28T00:25:35+00:00,3285,731,541,27.10,67.70,379,1,,,,
2025-10-28T00:25:52+00:00,3286,557,714,23.60,39.70,513,1,,,,
2025-10-28T00:26:08+00:00,3287,470,431,26.10,40.20,591,0,,,,
2025-10-28T00:26:25+00:00,3288,709,482,25.30,49.10,233,1,,,,
2025-10-28T00:26:41+00:00,3289,652,455,23.80,59.30,420,1,,,,
2025-10-28T00:26:58+00:00,3290,653,625,19.60,43.80,536,1,,,,
2025-10-28T00:27:14+00:00,3291,542,651,18.60,37.60,634,1,,,,
2025-10-28T00:27:31+00:00,3292,679,739,29.00,61.70,825,1,,,,
2025-10-28T00:27:48+00:00,3293,636,630,23.10,53.90,360,1,,,,
2025-10-28T00:28:05+00:00,3294,481,671,18.60,38.10,812,1,,,,
2025-10-28T00:28:21+00:00,3295,697,466,26.10,36.40,270,1,,,,
2025-10-28T00:28:43+00:00,3296,715,594,19.10,49.70,391,1,,,,
2025-10-28T00:29:00+00:00,3297,694,454,19.70,70.20,273,1,,,,
2025-10-28T00:29:16+00:00,3298,727,635,19.50,66.30,291,1,,,,
2025-10-28T00:29:36+00:00,3299,615,659,19.80,69.30,850,1,,,,
2025-10-28T00:30:14+00:00,3300,462,674,18.80,53.40,451,1,,,,
2025-10-28T00:30:31+00:00,3301,476,547,20.60,67.60,754,0,,,,
2025-10-28T00:30:49+00:00,3302,568,659,26.30,70.00,200,1,,,,
2025-10-28T00:31:06+00:00,3303,625,436,22.80,66.70,823,1,,,,
2025-10-28T00:31:22+00:00,3304,745,433,27.60,67.70,307,1,,,,
2025-10-28T00:31:39+00:00,3305,498,729,19.70,65.00,868,1,,,,
2025-10-28T00:31:56+00:00,3306,636,438,19.20,54.10,440,1,,,,
2025-10-28T00:32:12+00:00,3307,540,555,27.70,64.60,759,0,,,,
2025-10-28T00:32:29+00:00,3308,645,531,25.80,64.80,211,1,,,,
2025-10-28T00:32:49+00:00,3309,612,439,19.50,64.10,206,1,,,,
2025-10-28T00:33:06+00:00,3310,486,651,20.30,36.10,427,1,,,,
2025-10-28T00:33:23+00:00,3311,702,584,18.80,47.10,886,1,,,,
2025-10-28T00:33:39+00:00,3312,492,683,28.80,64.90,601,1,,,,
2025-10-28T00:33:57+00:00,3313,651,713,18.20,36.90,772,1,,,,
2025-10-28T00:34:14+00:00,3314,566,583,22.10,51.00,315,0,,,,
2025-10-28T00:34:30+00:00,3315,703,679,28.80,62.30,800,1,,,,
2025-10-28T00:34:47+00:00,3316,578,441,25.50,55.10,772,0,,,,
2025-10-28T00:35:03+00:00,3317,647,458,26.40,54.10,557,1,,,,
2025-10-28T00:35:20+00:00,3318,640,512,24.90,60.90,494,1,,,,
2025-10-28T00:35:37+00:00,3319,633,496,29.00,41.40,357,1,,,,
2025-10-28T00:35:54+00:00,3320,535,499,19.70,55.00,329,0,,,,
2025-10-28T00:36:10+00:00,3321,519,644,27.40,58.30,358,1,,,,
2025-10-28T00:36:27+00:00,3322,470,453,19.70,44.60,522,0,,,,
2025-10-28T00:36:43+00:00,3323,474,590,23.40,61.30,820,0,,,,
2025-10-28T00:37:00+00:00,3324,531,538,27.70,42.40,456,0,,,,
2025-10-28T00:37:17+00:00,3325,619,563,24.40,43.70,213,1,,,,
2025-10-28T00:37:34+00:00,3326,727,638,20.30,52.30,443,1,,,,
2025-10-28T00:37:50+00:00,3327,523,468,25.50,57.10,607,0,,,,
2025-10-28T00:38:07+00:00,3328,519,647,22.30,52.60,687,1,,,,
2025-10-28T00:38:23+00:00,3329,504,600,27.00,42.50,507,0,,,,
2025-10-28T00:38:40+00:00,3330,661,471,24.20,45.30,756,1,,,,
2025-10-28T00:38:56+00:00,3331,536,603,29.40,59.10,315,1,,,,
2025-10-28T00:39:13+00:00,3332,658,473,27.70,42.10,761,1,,,,
2025-10-28T00:39:30+00:00,3333,496,587,25.00,52.10,470,0,,,,
2025-10-28T00:39:46+00:00,3334,688,637,20.20,51.60,224,1,,,,
2025-10-28T00:40:03+00:00,3335,472,447,19.50,57.30,416,0,,,,
2025-10-28T00:40:20+00:00,3336,493,496,28.80,64.80,378,0,,,,
2025-10-28T00:40:36+00:00,3337,604,695,29.70,45.30,775,1,,,,
2025-10-28T00:40:53+00:00,3338,469,603,20.10,57.20,440,1,,,,
2025-10-28T00:41:09+00:00,3339,587,497,18.70,68.70,810,0,,,,
2025-10-28T00:41:26+00:00,3340,699,503,22.60,48.30,620,1,,,,
2025-10-28T00:41:42+00:00,3341,493,502,26.20,44.00,858,0,,,,
2025-10-28T00:41:58+00:00,3342,466,487,26.50,67.40,635,0,,,,
2025-10-28T00:42:15+00:00,3343,710,528,29.00,55.30,630,1,,,,
2025-10-28T00:42:31+00:00,3344,475,505,29.70,39.60,669,0,,,,
2025-10-28T00:42:48+00:00,3345,496,543,27.10,56.60,269,0,,,,
2025-10-28T00:43:06+00:00,3346,673,539,23.40,72.80,729,1,,,,
2025-10-28T00:43:23+00:00,3347,679,729,22.20,74.50,289,1,,,,
2025-10-28T00:43:39+00:00,3348,544,739,18.60,66.20,395,1,,,,
2025-10-28T00:43:56+00:00,3349,723,735,25.40,59.60,745,1,,,,
2025-10-28T00:44:12+00:00,3350,553,620,24.30,45.00,538,1,,,,
2025-10-28T00:44:29+00:00,3351,484,685,28.70,68.60,537,1,,,,
2025-10-28T00:44:46+00:00,3352,564,673,24.50,53.20,702,1,,,,
2025-10-28T00:45:02+00:00,3353,627,625,19.90,62.00,434,1,,,,
2025-10-28T00:45:20+00:00,3354,682,491,25.60,39.60,348,1,,,,
2025-10-28T00:45:36+00:00,3355,469,629,20.80,67.20,432,1,,,,
2025-10-28T00:45:53+00:00,3356,696,482,29.30,56.20,711,1,,,,
2025-10-28T00:46:09+00:00,3357,538,622,21.20,44.90,337,1,,,,
2025-10-28T00:46:26+00:00,3358,526,506,20.50,35.60,243,0,,,,
2025-10-28T00:46:42+00:00,3359,648,566,23.80,73.70,680,1,,,,
2025-10-28T00:46:59+00:00,3360,640,703,29.50,54.80,227,1,,,,
2025-10-28T00:47:15+00:00,3361,689,446,18.00,36.50,768,1,,,,
2025-10-28T00:47:32+00:00,3362,656,626,29.30,56.40,643,1,,,,
2025-10-28T00:47:50+00:00,3363,492,565,23.00,64.10,792,0,,,,
2025-10-28T00:48:07+00:00,3364,573,431,26.70,72.60,326,0,,,,
2025-10-28T00:55:42+00:00,3365,560,518,25.20,45.10,290,0,,,,
2025-10-28T00:56:01+00:00,3366,655,644,28.70,38.40,419,1,,,,
2025-10-28T00:56:21+00:00,3367,739,438,24.10,69.50,353,1,,,,
2025-10-28T00:57:00+00:00,3368,671,676,21.50,47.80,440,1,,,,
2025-10-28T00:57:38+00:00,3369,658,638,20.10,39.80,891,1,,,,
2025-10-28T00:57:55+00:00,3370,452,628,28.40,74.10,456,1,,,,
2025-10-28T00:58:11+00:00,3371,549,502,28.60,52.60,781,0,,,,
2025-10-28T00:58:28+00:00,3372,490,680,22.40,60.70,815,1,,,,
2025-10-28T00:58:44+00:00,3373,463,581,22.50,55.20,885,0,,,,
2025-10-28T00:59:01+00:00,3374,556,490,18.40,47.30,470,0,,,,
2025-10-28T00:59:18+00:00,3375,496,616,25.40,45.20,377,1,,,,
2025-10-28T00:59:35+00:00,3376,483,513,23.50,69.20,803,0,,,,
2025-10-28T00:59:51+00:00,3377,576,720,22.30,39.80,507,1,,,,
2025-10-28T01:00:08+00:00,3378,617,701,27.60,41.30,251,1,,,,
2025-10-28T01:00:25+00:00,3379,608,602,22.10,73.70,815,1,,,,
2025-10-28T01:00:42+00:00,3380,628,437,26.40,38.30,238,1,,,,
2025-10-28T01:00:58+00:00,3381,507,610,22.20,60.50,865,1,,,,
2025-10-28T01:01:15+00:00,3382,669,543,24.00,73.80,859,1,,,,
2025-10-28T01:01:31+00:00,3383,556,453,26.80,67.70,739,0,,,,
2025-10-28T01:01:48+00:00,3384,678,461,22.70,71.20,416,1,,,,
2025-10-28T01:02:05+00:00,3385,731,447,28.50,64.70,779,1,,,,
2025-10-28T01:02:21+00:00,3386,592,529,21.50,44.30,255,0,,,,
2025-10-28T01:02:38+00:00,3387,575,690,19.80,70.30,427,1,,,,
2025-10-28T01:02:54+00:00,3388,579,492,25.00,51.20,308,0,,,,
2025-10-28T01:03:11+00:00,3389,669,439,28.80,71.30,618,1,,,,
2025-10-28T01:03:27+00:00,3390,617,447,29.20,60.80,541,1,,,,
2025-10-28T01:03:44+00:00,3391,661,461,19.80,67.20,419,1,,,,
2025-10-28T01:04:00+00:00,3392,643,611,27.60,62.00,386,1,,,,
2025-10-28T01:04:17+00:00,3393,549,589,23.30,41.60,790,0,,,,
2025-10-28T01:04:33+00:00,3394,476,518,22.90,47.80,469,0,,,,
2025-10-28T01:04:51+00:00,3395,637,649,21.80,40.00,589,1,,,,
2025-10-28T01:05:08+00:00,3396,708,635,18.80,47.90,209,1,,,,
2025-10-28T01:05:24+00:00,3397,518,540,24.20,60.40,474,0,,,,
2025-10-28T01:05:41+00:00,3398,518,632,20.80,41.90,881,1,,,,
2025-10-28T01:05:57+00:00,3399,612,553,19.10,60.30,786,1,,,,
2025-10-28T01:06:14+00:00,3400,495,598,28.80,36.20,551,0,,,,
